,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,date,defensive_rebounds,game_score,location,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,opponent,outcome,personal_fouls,plus_minus,points_scored,seconds_played,steals,team,turnovers,name,slug,season_end_year
1771,6,10,4,3,0,2016-03-18,1,10.7,Location.HOME,4,2,2,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,4,-16,12,1862,2,Team.NEW_ORLEANS_PELICANS,0,Toney Douglas,douglto01,2016
1772,9,12,6,6,0,2016-03-20,7,12.0,Location.HOME,5,4,1,0,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,3,8,15,2212,1,Team.NEW_ORLEANS_PELICANS,4,Toney Douglas,douglto01,2016
1773,1,16,6,3,0,2016-03-22,8,5.2,Location.HOME,4,5,1,1,Team.MIAMI_HEAT,Outcome.LOSS,4,-4,14,1878,1,Team.NEW_ORLEANS_PELICANS,2,Toney Douglas,douglto01,2016
1774,3,13,2,5,0,2016-03-24,4,10.3,Location.AWAY,5,2,1,1,Team.INDIANA_PACERS,Outcome.LOSS,4,-8,13,1723,3,Team.NEW_ORLEANS_PELICANS,1,Toney Douglas,douglto01,2016
1775,2,14,1,5,0,2016-03-26,1,3.3,Location.HOME,4,1,2,0,Team.TORONTO_RAPTORS,Outcome.LOSS,3,-21,11,1294,1,Team.NEW_ORLEANS_PELICANS,1,Toney Douglas,douglto01,2016
1776,2,10,6,3,0,2016-03-28,4,10.1,Location.HOME,4,6,2,1,Team.NEW_YORK_KNICKS,Outcome.WIN,2,22,16,1482,0,Team.NEW_ORLEANS_PELICANS,3,Toney Douglas,douglto01,2016
1777,5,9,0,5,0,2016-03-30,2,11.0,Location.AWAY,4,0,4,0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1,-10,12,1651,1,Team.NEW_ORLEANS_PELICANS,1,Toney Douglas,douglto01,2016
1778,10,12,3,7,0,2016-03-31,2,19.9,Location.HOME,7,3,3,1,Team.DENVER_NUGGETS,Outcome.WIN,2,13,20,2182,0,Team.NEW_ORLEANS_PELICANS,2,Toney Douglas,douglto01,2016
1779,4,6,0,2,0,2016-04-03,4,1.2,Location.AWAY,1,0,0,0,Team.BROOKLYN_NETS,Outcome.WIN,0,1,2,1608,1,Team.NEW_ORLEANS_PELICANS,2,Toney Douglas,douglto01,2016
1780,1,12,0,4,0,2016-04-05,5,1.6,Location.AWAY,3,0,1,2,Team.PHILADELPHIA_76ERS,Outcome.LOSS,2,-16,7,2206,1,Team.NEW_ORLEANS_PELICANS,2,Toney Douglas,douglto01,2016
1781,3,13,3,6,0,2016-04-06,7,13.3,Location.AWAY,7,3,2,0,Team.BOSTON_CELTICS,Outcome.LOSS,4,-5,19,1818,1,Team.NEW_ORLEANS_PELICANS,3,Toney Douglas,douglto01,2016
1782,4,15,6,4,0,2016-04-08,5,15.3,Location.HOME,7,5,1,1,Team.LOS_ANGELES_LAKERS,Outcome.WIN,4,6,20,2001,1,Team.NEW_ORLEANS_PELICANS,1,Toney Douglas,douglto01,2016
1783,5,14,4,6,0,2016-04-09,2,19.7,Location.HOME,8,4,3,0,Team.PHOENIX_SUNS,Outcome.LOSS,2,-23,23,1832,1,Team.NEW_ORLEANS_PELICANS,1,Toney Douglas,douglto01,2016
1784,3,13,2,6,0,2016-04-11,2,18.4,Location.HOME,8,2,3,0,Team.CHICAGO_BULLS,Outcome.LOSS,1,9,21,1986,1,Team.NEW_ORLEANS_PELICANS,0,Toney Douglas,douglto01,2016
1785,5,13,8,5,0,2016-04-13,1,21.4,Location.AWAY,6,8,2,3,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2,-21,22,2542,4,Team.NEW_ORLEANS_PELICANS,3,Toney Douglas,douglto01,2016
1786,6,8,0,0,2,2015-10-28,1,7.3,Location.HOME,4,0,0,0,Team.CHARLOTTE_HORNETS,Outcome.WIN,4,2,8,1853,0,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1787,6,9,4,3,0,2015-10-30,3,9.8,Location.AWAY,3,4,1,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,3,9,11,2016,1,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1788,6,7,2,1,0,2015-11-01,3,7.8,Location.HOME,3,2,0,0,Team.HOUSTON_ROCKETS,Outcome.WIN,4,-6,8,1457,1,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1789,2,11,4,5,1,2015-11-03,3,16.3,Location.HOME,6,4,3,2,Team.ATLANTA_HAWKS,Outcome.LOSS,2,2,19,1930,3,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1790,2,12,4,3,0,2015-11-05,1,12.7,Location.AWAY,7,3,1,2,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1,18,18,1953,0,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1791,4,11,0,2,0,2015-11-06,2,2.1,Location.AWAY,5,0,1,0,Team.INDIANA_PACERS,Outcome.LOSS,4,-6,11,1836,0,Team.MIAMI_HEAT,5,Goran Dragić,dragigo01,2016
1792,3,5,0,3,0,2015-11-08,2,-0.8,Location.HOME,1,0,0,0,Team.TORONTO_RAPTORS,Outcome.WIN,1,4,2,1587,0,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1793,3,10,0,3,0,2015-11-10,5,-0.8,Location.HOME,2,0,0,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,3,23,4,1770,0,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1794,4,12,6,3,0,2015-11-12,3,8.5,Location.HOME,5,4,0,0,Team.UTAH_JAZZ,Outcome.WIN,0,-14,14,2084,2,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1795,9,12,7,4,0,2015-11-17,2,12.3,Location.HOME,5,5,1,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,6,4,16,2169,1,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1796,6,11,1,4,0,2015-11-19,0,6.6,Location.HOME,4,0,1,1,Team.SACRAMENTO_KINGS,Outcome.WIN,2,-4,9,1892,0,Team.MIAMI_HEAT,0,Goran Dragić,dragigo01,2016
1797,4,7,0,0,0,2015-11-21,5,4.4,Location.HOME,3,0,0,2,Team.PHILADELPHIA_76ERS,Outcome.WIN,4,25,6,1575,1,Team.MIAMI_HEAT,3,Goran Dragić,dragigo01,2016
1798,5,12,1,2,0,2015-11-23,6,13.2,Location.HOME,6,0,1,3,Team.NEW_YORK_KNICKS,Outcome.WIN,2,-1,13,1862,3,Team.MIAMI_HEAT,3,Goran Dragić,dragigo01,2016
1799,4,11,4,2,1,2015-11-25,0,7.6,Location.AWAY,5,3,0,0,Team.DETROIT_PISTONS,Outcome.LOSS,2,-16,13,1805,0,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1800,3,8,3,0,0,2015-11-27,4,7.9,Location.AWAY,3,3,0,0,Team.NEW_YORK_KNICKS,Outcome.WIN,0,17,9,1789,1,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1801,3,10,4,3,0,2015-11-30,3,3.3,Location.HOME,4,1,0,1,Team.BOSTON_CELTICS,Outcome.LOSS,2,-12,9,2066,1,Team.MIAMI_HEAT,3,Goran Dragić,dragigo01,2016
1802,7,11,0,2,0,2015-12-03,2,15.1,Location.HOME,6,0,2,1,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,2,10,14,2189,2,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1803,8,11,0,5,0,2015-12-05,2,13.1,Location.HOME,7,0,3,0,Team.CLEVELAND_CAVALIERS,Outcome.WIN,3,22,17,1831,0,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1804,9,12,4,4,0,2015-12-07,3,17.4,Location.HOME,7,4,2,0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,3,-2,20,2040,1,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1805,2,7,0,4,0,2015-12-09,2,0.9,Location.AWAY,2,0,1,0,Team.CHARLOTTE_HORNETS,Outcome.LOSS,0,-22,5,1465,0,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1806,7,5,2,1,0,2015-12-11,4,3.9,Location.AWAY,2,1,0,1,Team.INDIANA_PACERS,Outcome.LOSS,2,-10,5,1888,1,Team.MIAMI_HEAT,5,Goran Dragić,dragigo01,2016
1807,8,14,3,5,0,2015-12-13,2,1.1,Location.HOME,3,2,0,1,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2,-1,8,2093,1,Team.MIAMI_HEAT,5,Goran Dragić,dragigo01,2016
1808,8,14,0,2,2,2015-12-14,5,13.3,Location.AWAY,6,0,0,2,Team.ATLANTA_HAWKS,Outcome.WIN,3,18,12,2081,2,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1809,5,15,4,6,1,2015-12-16,3,12.0,Location.AWAY,6,3,1,0,Team.BROOKLYN_NETS,Outcome.WIN,4,4,16,2184,2,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1810,5,13,3,2,0,2015-12-18,2,14.0,Location.HOME,8,2,0,0,Team.TORONTO_RAPTORS,Outcome.LOSS,2,-16,18,2004,1,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1811,8,10,0,1,1,2015-12-20,1,11.1,Location.HOME,4,0,0,1,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2,-1,8,1628,2,Team.MIAMI_HEAT,0,Goran Dragić,dragigo01,2016
1812,6,8,2,2,0,2015-12-25,2,5.7,Location.HOME,3,1,0,1,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,0,15,7,2404,0,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1813,4,16,2,6,0,2015-12-26,3,16.6,Location.AWAY,9,1,3,3,Team.ORLANDO_MAGIC,Outcome.WIN,3,-1,22,2121,1,Team.MIAMI_HEAT,3,Goran Dragić,dragigo01,2016
1814,5,10,0,2,0,2015-12-28,3,5.8,Location.HOME,4,0,1,0,Team.BROOKLYN_NETS,Outcome.LOSS,3,-3,9,2056,2,Team.MIAMI_HEAT,3,Goran Dragić,dragigo01,2016
1815,5,10,2,3,0,2015-12-29,3,12.0,Location.AWAY,7,1,1,0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2,-11,16,2481,1,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1816,7,12,0,2,0,2016-01-01,4,16.7,Location.HOME,7,0,1,0,Team.DALLAS_MAVERICKS,Outcome.WIN,2,27,15,1832,3,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1817,5,14,0,4,0,2016-01-03,2,14.1,Location.AWAY,8,0,2,0,Team.WASHINGTON_WIZARDS,Outcome.WIN,1,19,18,1851,1,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1818,4,12,0,2,0,2016-01-04,3,5.1,Location.HOME,6,0,1,2,Team.INDIANA_PACERS,Outcome.WIN,5,-5,13,2314,0,Team.MIAMI_HEAT,5,Goran Dragić,dragigo01,2016
1819,1,9,2,1,0,2016-01-06,1,4.6,Location.HOME,4,2,0,1,Team.NEW_YORK_KNICKS,Outcome.LOSS,1,-15,10,2020,0,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1820,7,15,4,5,0,2016-01-08,1,18.6,Location.AWAY,8,3,3,1,Team.PHOENIX_SUNS,Outcome.WIN,4,13,22,2185,2,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1821,0,11,2,3,1,2016-01-09,1,7.1,Location.AWAY,6,2,2,0,Team.UTAH_JAZZ,Outcome.LOSS,4,-6,16,1676,1,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1822,5,10,2,4,0,2016-01-11,5,8.8,Location.AWAY,5,1,2,0,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2,-12,13,2149,0,Team.MIAMI_HEAT,3,Goran Dragić,dragigo01,2016
1823,8,8,2,2,0,2016-01-29,1,9.3,Location.AWAY,5,1,1,0,Team.MILWAUKEE_BUCKS,Outcome.WIN,4,0,12,1897,1,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1824,4,10,2,3,0,2016-01-31,2,4.6,Location.HOME,4,1,0,0,Team.ATLANTA_HAWKS,Outcome.WIN,5,17,9,1379,1,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1825,6,12,3,3,0,2016-02-02,4,10.6,Location.AWAY,6,1,1,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,0,7,14,1983,0,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1826,7,10,0,2,0,2016-02-03,4,5.5,Location.AWAY,3,0,1,0,Team.DALLAS_MAVERICKS,Outcome.WIN,2,2,7,2000,0,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1827,9,10,2,2,0,2016-02-05,7,16.9,Location.AWAY,5,2,0,1,Team.CHARLOTTE_HORNETS,Outcome.WIN,3,7,12,1920,2,Team.MIAMI_HEAT,0,Goran Dragić,dragigo01,2016
1828,5,13,0,5,0,2016-02-07,4,10.9,Location.HOME,7,0,3,1,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,3,-9,17,2084,0,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1829,6,9,2,0,0,2016-02-09,1,5.6,Location.HOME,5,0,0,0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2,-16,10,1877,1,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1830,10,14,5,4,0,2016-02-19,5,16.9,Location.AWAY,6,4,1,0,Team.ATLANTA_HAWKS,Outcome.WIN,2,3,17,2009,4,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1831,8,20,7,3,1,2016-02-20,5,22.0,Location.HOME,9,6,0,2,Team.WASHINGTON_WIZARDS,Outcome.WIN,1,13,24,1796,0,Team.MIAMI_HEAT,0,Goran Dragić,dragigo01,2016
1832,5,17,6,2,0,2016-02-22,4,19.2,Location.HOME,10,3,1,4,Team.INDIANA_PACERS,Outcome.WIN,3,20,24,2448,0,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1833,7,17,2,5,0,2016-02-24,2,5.6,Location.HOME,5,2,1,0,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,5,-3,13,2027,1,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1834,5,15,2,4,0,2016-02-27,4,14.9,Location.AWAY,9,2,1,1,Team.BOSTON_CELTICS,Outcome.LOSS,4,-1,21,2034,1,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1835,6,12,4,3,1,2016-02-28,3,10.0,Location.AWAY,5,3,0,0,Team.NEW_YORK_KNICKS,Outcome.WIN,0,17,13,2008,1,Team.MIAMI_HEAT,3,Goran Dragić,dragigo01,2016
1836,11,14,2,2,0,2016-03-01,4,17.7,Location.HOME,8,1,0,0,Team.CHICAGO_BULLS,Outcome.WIN,3,25,17,2074,1,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1837,4,18,4,6,0,2016-03-03,6,17.3,Location.HOME,10,2,3,1,Team.PHOENIX_SUNS,Outcome.WIN,4,19,25,2060,1,Team.MIAMI_HEAT,3,Goran Dragić,dragigo01,2016
1838,11,16,4,2,0,2016-03-04,5,11.2,Location.AWAY,6,3,0,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,2,17,15,2049,1,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1839,5,15,2,4,0,2016-03-06,7,17.8,Location.HOME,9,2,3,1,Team.PHILADELPHIA_76ERS,Outcome.WIN,4,-3,23,2277,0,Team.MIAMI_HEAT,3,Goran Dragić,dragigo01,2016
1840,6,9,2,3,0,2016-03-09,3,7.8,Location.AWAY,4,2,0,0,Team.MILWAUKEE_BUCKS,Outcome.LOSS,4,-14,10,2174,0,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1841,9,16,6,2,1,2016-03-11,3,26.3,Location.AWAY,10,5,1,0,Team.CHICAGO_BULLS,Outcome.WIN,0,29,26,1830,1,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1842,9,18,2,3,0,2016-03-12,7,6.2,Location.AWAY,5,2,1,0,Team.TORONTO_RAPTORS,Outcome.LOSS,4,-9,13,2479,0,Team.MIAMI_HEAT,3,Goran Dragić,dragigo01,2016
1843,8,10,2,4,0,2016-03-14,2,9.2,Location.HOME,5,0,1,0,Team.DENVER_NUGGETS,Outcome.WIN,3,-1,11,1959,0,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1844,8,16,0,3,0,2016-03-17,7,13.3,Location.HOME,8,0,0,0,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1,4,16,2165,2,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1845,11,12,4,0,0,2016-03-19,3,20.3,Location.HOME,7,4,0,1,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1,15,18,1768,1,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1846,5,18,2,7,0,2016-03-22,6,14.7,Location.AWAY,8,2,3,2,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,4,14,21,2186,1,Team.MIAMI_HEAT,3,Goran Dragić,dragigo01,2016
1847,4,8,0,1,0,2016-03-23,1,-2.5,Location.AWAY,2,0,0,0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2,-19,4,1477,2,Team.MIAMI_HEAT,6,Goran Dragić,dragigo01,2016
1848,8,13,7,3,0,2016-03-25,0,17.9,Location.HOME,9,3,1,0,Team.ORLANDO_MAGIC,Outcome.WIN,4,6,22,2142,4,Team.MIAMI_HEAT,5,Goran Dragić,dragigo01,2016
1849,9,14,0,5,0,2016-03-30,3,6.8,Location.AWAY,5,0,1,0,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,4,-1,11,2276,2,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1850,7,12,8,2,1,2016-04-01,2,11.8,Location.AWAY,5,7,1,0,Team.SACRAMENTO_KINGS,Outcome.WIN,4,-2,18,1818,0,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1851,1,14,4,2,0,2016-04-02,0,6.1,Location.AWAY,6,3,0,2,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,3,-14,15,2043,1,Team.MIAMI_HEAT,3,Goran Dragić,dragigo01,2016
1852,8,15,0,4,0,2016-04-05,5,16.6,Location.HOME,9,0,4,0,Team.DETROIT_PISTONS,Outcome.WIN,4,5,22,2030,0,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1853,4,16,2,3,1,2016-04-07,8,13.9,Location.HOME,7,2,0,4,Team.CHICAGO_BULLS,Outcome.WIN,1,-8,16,1846,1,Team.MIAMI_HEAT,3,Goran Dragić,dragigo01,2016
1854,6,16,2,3,0,2016-04-08,3,11.0,Location.AWAY,6,2,1,5,Team.ORLANDO_MAGIC,Outcome.LOSS,2,-2,15,1822,1,Team.MIAMI_HEAT,4,Goran Dragić,dragigo01,2016
1855,6,12,3,1,1,2016-04-10,2,18.9,Location.HOME,8,3,0,0,Team.ORLANDO_MAGIC,Outcome.WIN,1,16,19,2140,1,Team.MIAMI_HEAT,1,Goran Dragić,dragigo01,2016
1856,4,15,0,2,0,2016-04-12,3,11.2,Location.AWAY,8,0,0,2,Team.DETROIT_PISTONS,Outcome.WIN,4,6,16,1574,1,Team.MIAMI_HEAT,2,Goran Dragić,dragigo01,2016
1857,3,16,0,1,2,2016-04-13,0,14.3,Location.AWAY,9,0,0,2,Team.BOSTON_CELTICS,Outcome.LOSS,5,-6,18,1976,1,Team.MIAMI_HEAT,0,Goran Dragić,dragigo01,2016
1858,3,16,10,0,2,2015-10-27,11,17.4,Location.AWAY,6,6,0,8,Team.ATLANTA_HAWKS,Outcome.WIN,4,23,18,2229,1,Team.DETROIT_PISTONS,2,Andre Drummond,drumman01,2016
1859,0,11,11,0,2,2015-10-28,8,16.5,Location.HOME,5,8,0,2,Team.UTAH_JAZZ,Outcome.WIN,2,14,18,2167,1,Team.DETROIT_PISTONS,0,Andre Drummond,drumman01,2016
1860,0,19,10,0,2,2015-10-30,11,16.3,Location.HOME,8,4,0,9,Team.CHICAGO_BULLS,Outcome.WIN,3,12,20,2345,2,Team.DETROIT_PISTONS,3,Andre Drummond,drumman01,2016
1861,0,17,2,0,1,2015-11-03,18,29.1,Location.HOME,12,1,0,11,Team.INDIANA_PACERS,Outcome.LOSS,3,8,25,2593,3,Team.DETROIT_PISTONS,4,Andre Drummond,drumman01,2016
1862,0,9,13,0,1,2015-11-06,13,8.1,Location.AWAY,5,2,0,4,Team.PHOENIX_SUNS,Outcome.WIN,4,1,12,2169,2,Team.DETROIT_PISTONS,3,Andre Drummond,drumman01,2016
1863,0,19,6,0,3,2015-11-08,18,32.9,Location.AWAY,14,1,0,9,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,3,14,29,2152,2,Team.DETROIT_PISTONS,1,Andre Drummond,drumman01,2016
1864,3,16,2,0,2,2015-11-09,10,11.2,Location.AWAY,7,0,0,5,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,4,-5,14,2093,2,Team.DETROIT_PISTONS,4,Andre Drummond,drumman01,2016
1865,0,13,2,0,0,2015-11-11,8,10.6,Location.AWAY,7,0,0,9,Team.SACRAMENTO_KINGS,Outcome.LOSS,5,-15,14,2077,2,Team.DETROIT_PISTONS,5,Andre Drummond,drumman01,2016
1866,2,13,14,0,1,2015-11-14,15,15.3,Location.AWAY,6,6,0,4,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,3,-10,18,2029,1,Team.DETROIT_PISTONS,2,Andre Drummond,drumman01,2016
1867,3,18,2,0,0,2015-11-15,13,13.0,Location.AWAY,8,1,0,4,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,5,-5,17,2442,1,Team.DETROIT_PISTONS,2,Andre Drummond,drumman01,2016
1868,0,15,9,0,1,2015-11-17,13,24.6,Location.HOME,10,5,0,5,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1,17,25,2354,3,Team.DETROIT_PISTONS,3,Andre Drummond,drumman01,2016
1869,0,13,2,0,1,2015-11-20,9,16.3,Location.AWAY,10,1,0,2,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,5,9,21,1743,2,Team.DETROIT_PISTONS,4,Andre Drummond,drumman01,2016
1870,1,6,4,0,2,2015-11-21,13,7.6,Location.HOME,3,2,0,0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,4,8,8,2226,1,Team.DETROIT_PISTONS,2,Andre Drummond,drumman01,2016
1871,0,14,4,0,1,2015-11-23,6,16.2,Location.AWAY,6,3,0,9,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2,-18,15,1451,1,Team.DETROIT_PISTONS,0,Andre Drummond,drumman01,2016
1872,0,18,1,0,5,2015-11-25,12,22.3,Location.HOME,9,0,0,8,Team.MIAMI_HEAT,Outcome.WIN,0,14,18,1961,2,Team.DETROIT_PISTONS,1,Andre Drummond,drumman01,2016
1873,2,16,2,0,0,2015-11-27,4,8.3,Location.AWAY,7,1,0,3,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,4,-5,15,1946,1,Team.DETROIT_PISTONS,2,Andre Drummond,drumman01,2016
1874,0,19,11,0,1,2015-11-29,8,16.4,Location.AWAY,9,2,0,10,Team.BROOKLYN_NETS,Outcome.LOSS,1,3,20,2204,3,Team.DETROIT_PISTONS,3,Andre Drummond,drumman01,2016
1875,2,15,18,0,3,2015-11-30,9,21.7,Location.HOME,10,4,0,4,Team.HOUSTON_ROCKETS,Outcome.WIN,3,13,24,1634,3,Team.DETROIT_PISTONS,1,Andre Drummond,drumman01,2016
1876,0,16,17,1,1,2015-12-02,9,13.9,Location.HOME,8,6,0,3,Team.PHOENIX_SUNS,Outcome.WIN,3,6,22,2527,2,Team.DETROIT_PISTONS,2,Andre Drummond,drumman01,2016
1877,1,18,10,0,2,2015-12-04,19,15.2,Location.HOME,7,3,0,4,Team.MILWAUKEE_BUCKS,Outcome.WIN,2,-2,17,2152,3,Team.DETROIT_PISTONS,2,Andre Drummond,drumman01,2016
1878,0,12,5,0,0,2015-12-06,10,17.9,Location.HOME,8,2,0,5,Team.LOS_ANGELES_LAKERS,Outcome.WIN,3,19,18,1451,1,Team.DETROIT_PISTONS,0,Andre Drummond,drumman01,2016
1879,1,7,4,0,0,2015-12-07,7,8.7,Location.AWAY,4,1,0,2,Team.CHARLOTTE_HORNETS,Outcome.LOSS,5,-11,9,1414,3,Team.DETROIT_PISTONS,1,Andre Drummond,drumman01,2016
1880,2,15,5,0,2,2015-12-09,12,17.0,Location.HOME,8,2,0,7,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2,4,18,2190,3,Team.DETROIT_PISTONS,6,Andre Drummond,drumman01,2016
1881,0,17,6,0,4,2015-12-11,5,19.5,Location.AWAY,8,2,0,11,Team.PHILADELPHIA_76ERS,Outcome.WIN,3,27,18,1972,2,Team.DETROIT_PISTONS,1,Andre Drummond,drumman01,2016
1882,1,11,2,0,2,2015-12-12,8,5.5,Location.HOME,4,0,0,3,Team.INDIANA_PACERS,Outcome.WIN,3,20,8,1697,1,Team.DETROIT_PISTONS,2,Andre Drummond,drumman01,2016
1883,1,17,8,0,0,2015-12-14,11,13.3,Location.HOME,8,4,0,4,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,3,-9,20,2420,3,Team.DETROIT_PISTONS,5,Andre Drummond,drumman01,2016
1884,1,10,10,1,0,2015-12-16,8,13.3,Location.HOME,6,3,1,4,Team.BOSTON_CELTICS,Outcome.WIN,3,1,16,2073,2,Team.DETROIT_PISTONS,2,Andre Drummond,drumman01,2016
1885,3,25,10,0,2,2015-12-18,11,31.5,Location.AWAY,14,5,0,10,Team.CHICAGO_BULLS,Outcome.WIN,6,-3,33,3252,3,Team.DETROIT_PISTONS,2,Andre Drummond,drumman01,2016
1886,1,12,6,0,2,2015-12-22,8,8.1,Location.AWAY,4,3,0,4,Team.MIAMI_HEAT,Outcome.WIN,3,2,11,2056,0,Team.DETROIT_PISTONS,1,Andre Drummond,drumman01,2016
1887,2,13,18,0,3,2015-12-23,9,20.4,Location.AWAY,9,7,0,3,Team.ATLANTA_HAWKS,Outcome.LOSS,5,1,25,2164,1,Team.DETROIT_PISTONS,2,Andre Drummond,drumman01,2016
1888,1,21,10,0,2,2015-12-26,15,19.6,Location.HOME,9,4,0,7,Team.BOSTON_CELTICS,Outcome.LOSS,1,-11,22,2155,2,Team.DETROIT_PISTONS,2,Andre Drummond,drumman01,2016
1889,0,15,7,0,1,2015-12-29,4,6.1,Location.AWAY,5,3,0,5,Team.NEW_YORK_KNICKS,Outcome.LOSS,3,-7,13,2164,1,Team.DETROIT_PISTONS,2,Andre Drummond,drumman01,2016
1890,1,14,7,0,0,2015-12-31,11,19.7,Location.HOME,11,1,0,7,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1,16,23,1844,0,Team.DETROIT_PISTONS,4,Andre Drummond,drumman01,2016
1891,0,12,8,0,2,2016-01-02,11,10.2,Location.AWAY,5,1,0,7,Team.INDIANA_PACERS,Outcome.LOSS,3,-18,11,2151,1,Team.DETROIT_PISTONS,1,Andre Drummond,drumman01,2016
1892,0,14,4,0,1,2016-01-04,6,15.9,Location.HOME,8,1,0,6,Team.ORLANDO_MAGIC,Outcome.WIN,0,9,17,1714,1,Team.DETROIT_PISTONS,1,Andre Drummond,drumman01,2016
